2007/05/18,-0.805,-0.765,-1.455,-0.895,2031800,1072576000.00
2007/05/21,-1.075,-1.035,-1.265,-1.055,274960,139168704.00
2007/05/22,-1.105,-1.105,-1.225,-1.155,128280,64200408.00
2007/05/23,-1.255,-1.175,-1.305,-1.245,225465,110905104.00
2007/05/25,-1.305,-1.155,-1.305,-1.175,55370,27237900.00
2007/05/28,-1.245,-1.175,-1.305,-1.235,30690,15066300.00
2007/05/29,-1.255,-1.235,-1.305,-1.295,8850,4306500.00
2007/05/30,-1.305,-1.295,-1.595,-1.495,70080,33178890.00
2007/05/31,-1.465,-1.405,-1.595,-1.495,56280,26148450.00
2007/06/01,-1.495,-1.235,-1.505,-1.365,64220,30668280.00
2007/06/04,-1.325,-1.095,-1.345,-1.155,56345,27995410.00
2007/06/05,-1.165,-1.035,-1.165,-1.055,51240,26052760.00
2007/06/06,-1.055,-0.785,-1.055,-0.825,97420,50828688.00
2007/06/07,-0.905,-0.805,-0.965,-0.895,64140,33722560.00
2007/06/08,-1.005,-0.955,-1.085,-1.035,30130,15508490.00
2007/06/11,-1.085,-0.935,-1.085,-0.975,37500,19245120.00
2007/06/12,-0.955,-0.955,-1.045,-0.985,15860,8163900.00
2007/06/13,-1.055,-1.035,-1.165,-1.055,22320,11211510.00
2007/06/14,-1.115,-1.095,-1.135,-1.115,16170,8130700.00
2007/06/15,-1.135,-1.115,-1.175,-1.125,18630,9314230.00
2007/06/18,-1.135,-1.095,-1.155,-1.145,23170,11629370.00
2007/06/20,-1.135,-1.135,-1.185,-1.185,37040,18512960.00
2007/06/21,-1.205,-1.205,-1.505,-1.385,123320,58566488.00
2007/06/22,-1.385,-1.355,-1.485,-1.455,11220,5301380.00
2007/06/25,-1.555,-1.405,-1.555,-1.455,16060,7549950.00
2007/06/26,-1.455,-1.445,-1.545,-1.455,8940,4194210.00
2007/06/27,-1.465,-1.455,-1.515,-1.505,11940,5577290.00
2007/06/28,-1.395,-1.255,-1.395,-1.385,43893,21085710.00
2007/06/29,-1.355,-1.295,-1.455,-1.305,61640,29641910.00
2007/07/03,-1.325,-1.255,-1.325,-1.255,19890,9694970.00
2007/07/04,-1.255,-1.055,-1.275,-1.175,47580,23705440.00
2007/07/05,-1.165,-1.055,-1.165,-1.085,37320,18826900.00
2007/07/06,-1.035,-0.965,-1.135,-0.985,90200,45994768.00
2007/07/09,-0.955,-0.715,-0.965,-0.755,104670,55172520.00
2007/07/10,-0.705,-0.705,-1.025,-0.905,59039,30912080.00
2007/07/11,-1.055,-0.905,-1.055,-0.955,52320,27195880.00
2007/07/12,-0.955,-0.955,-1.105,-1.085,24681,12580280.00
2007/07/13,-1.085,-1.055,-1.115,-1.055,20870,10575830.00
2007/07/16,-1.155,-1.055,-1.245,-1.175,42300,21146720.00
2007/07/17,-1.245,-1.235,-1.315,-1.295,16370,7972140.00
2007/07/18,-1.275,-1.275,-1.375,-1.355,33880,16467450.00
2007/07/19,-1.355,-1.355,-1.435,-1.435,32550,15511290.00
2007/07/20,-1.435,-1.355,-1.435,-1.425,46300,21948910.00
2007/07/23,-1.405,-1.375,-1.425,-1.415,131720,62615640.00
